symbol,baseAsset,quoteAsset,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
GOBTC,GO,BTC,0.00000000,0.000,0.00000035,0.00000035,0.00000035,6319.00000000,0.00000035,3411971.00000000,0.00000036,723435.00000000,0.00000035,0.00000037,0.00000034,16935251.00000000,5.94804934,1607498881696,1607585281696,5242309,5242860,552
GOBNB,GO,BNB,0.00000000,0.000,0.00069230,0.00069230,0.00069230,10136.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00069230,0.00069230,0.00069230,10136.00000000,7.01715280,1604223738964,1604310138964,296877,296877,1
PAXBTC,PAX,BTC,0.00000000,0.000,0.00025175,0.00025175,0.00025175,59.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00025175,0.00025175,0.00025175,59.00000000,0.01485325,1604223738964,1604310138964,765013,765013,1
PAXBNB,PAX,BNB,0.00000000,0.000,0.20121000,0.20121000,0.20121000,30.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20121000,0.20121000,0.20121000,30.00000000,6.03630000,1604223738964,1604310138964,154337,154337,1
PAXUSDT,PAX,USDT,-0.00040000,-0.040,1.00006606,1.00020000,0.99990000,17519.14000000,0.99980000,39019.49000000,0.99990000,117408.60000000,1.00030000,1.00300000,0.99940000,8846448.23000000,8847032.59143300,1607498870197,1607585270197,11496687,11503739,7053
PAXETH,PAX,ETH,0.00000000,0.000,0.00888047,0.00888047,0.00888047,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00888047,0.00888047,0.00888047,2.00000000,0.01776094,1604223738964,1604310138964,222848,222848,1
RVNBTC,RVN,BTC,0.00000002,2.740,0.00000074,0.00000074,0.00000075,1216864.00000000,0.00000075,106349.00000000,0.00000076,1789913.00000000,0.00000073,0.00000076,0.00000073,34775687.00000000,25.76257815,1607498890660,1607585290660,14609401,14611346,1946
RVNBNB,RVN,BNB,0.00001100,2.277,0.00048571,0.00048400,0.00049400,24319.00000000,0.00049300,100964.00000000,0.00049600,21862.00000000,0.00048300,0.00049800,0.00047700,1104664.00000000,536.54759200,1607498922246,1607585322246,1484510,1484951,442
DCRBTC,DCR,BTC,0.00015200,10.991,0.00160887,0.00138300,0.00153500,2.60600000,0.00153400,0.19800000,0.00153600,3.29200000,0.00138300,0.00189000,0.00135700,92339.37700000,148.56205491,1607498920975,1607585320975,2982068,3003573,21506
DCRBNB,DCR,BNB,0.00000000,0.000,0.78100000,0.78100000,0.78100000,0.15200000,0.00000000,0.00000000,0.00000000,0.00000000,0.78100000,0.78100000,0.78100000,0.15200000,0.11871200,1604223738964,1604310138964,167964,167964,1
USDCBNB,USDC,BNB,0.00000000,0.000,0.21755000,0.21755000,0.21755000,261.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21755000,0.21755000,0.21755000,261.40000000,56.86757000,1604223738964,1604310138964,33752,33752,1
MITHBTC,MITH,BTC,0.00000001,3.571,0.00000028,0.00000028,0.00000029,1011.00000000,0.00000028,733064.00000000,0.00000029,1695502.00000000,0.00000028,0.00000030,0.00000027,14029547.00000000,3.96346105,1607498722896,1607585122896,4912581,4913095,515
MITHBNB,MITH,BNB,0.00000300,1.639,0.00018620,0.00018300,0.00018600,25478.00000000,0.00018500,48982.00000000,0.00018700,23885.00000000,0.00018300,0.00019400,0.00017800,8881697.00000000,1653.75464400,1607498895189,1607585295189,1733178,1738498,5321
BNBPAX,BNB,PAX,-0.00240000,-0.009,27.78981312,27.27260000,27.87600000,0.43000000,27.60510000,10.86000000,28.11310000,8.22000000,27.87840000,28.17900000,26.96700000,60.83000000,1690.45433200,1607498921358,1607585321358,1314706,1314730,25
BTCPAX,BTC,PAX,192.41000000,1.060,18248.69916270,18165.31000000,18345.87000000,0.00341800,18345.87000000,0.13281100,18351.67000000,1.00000000,18153.46000000,18638.46000000,17648.78000000,974.93112000,17791224.71323318,1607498922411,1607585322411,9782521,9790055,7535
ETHPAX,ETH,PAX,16.55000000,3.031,562.63828803,546.73000000,562.64000000,3.50000000,562.94000000,5.00000000,563.12000000,5.00000000,546.09000000,577.84000000,530.26000000,6055.83887000,3407246.81440440,1607498922164,1607585322164,3463322,3466505,3184
XRPPAX,XRP,PAX,0.02342000,4.291,0.54728433,0.55278000,0.56918000,150.00000000,0.56163000,56.00000000,0.58062000,390.20000000,0.54576000,0.59794000,0.50248000,140461.00000000,76872.10457800,1607498921368,1607585321368,1077521,1077695,175
EOSPAX,EOS,PAX,0.00000000,0.000,2.58450000,2.58450000,2.58450000,150.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.58450000,2.58450000,2.58450000,150.00000000,387.67500000,1604223738964,1604310138964,874742,874742,1
XLMPAX,XLM,PAX,0.00000000,0.000,0.04221000,0.04221000,0.04221000,2811.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04221000,0.04221000,0.04221000,2811.40000000,118.66919400,1604223738964,1604310138964,423080,423080,1
RENBTC,REN,BTC,-0.00000031,-1.946,0.00001579,0.00001593,0.00001562,308.00000000,0.00001563,7.00000000,0.00001565,290.00000000,0.00001593,0.00001615,0.00001533,4265741.00000000,67.34390161,1607498914649,1607585314649,10765294,10772113,6820
RENBNB,REN,BNB,0.00000000,0.000,0.00458500,0.00458500,0.00458500,64.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00458500,0.00458500,0.00458500,64.00000000,0.29344000,1604223738964,1604310138964,490422,490422,1
BNBTUSD,BNB,TUSD,0.31570000,1.146,27.74124573,27.59780000,27.86090000,10.00000000,27.84960000,17.93000000,27.90680000,17.93000000,27.54520000,28.37000000,26.74830000,1697.43000000,47088.82273600,1607498911206,1607585311206,732373,732721,349
XRPTUSD,XRP,TUSD,0.02592000,4.743,0.54710190,0.54778000,0.57244000,872.60000000,0.57169000,56.00000000,0.57292000,1747.50000000,0.54652000,0.60364000,0.50500000,1502048.40000000,821773.52928800,1607498922157,1607585322157,953908,955254,1347
EOSTUSD,EOS,TUSD,0.03620000,1.323,2.77910487,2.76450000,2.77160000,122.84000000,2.77910000,139.44000000,2.78310000,126.15000000,2.73540000,2.83330000,2.67220000,228257.29000000,634350.94610500,1607498922331,1607585322331,886898,889570,2673
XLMTUSD,XLM,TUSD,0.00000000,0.000,0.06833000,0.06833000,0.06833000,1180.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06833000,0.06833000,0.06833000,1180.60000000,80.67039800,1604223738964,1604310138964,327703,327703,1
BNBUSDC,BNB,USDC,0.24500000,0.887,27.97309855,27.61710000,27.86210000,10.00000000,27.83790000,35.87000000,27.90240000,11.49000000,27.61710000,28.38070000,26.90000000,11216.47000000,313759.42072500,1607498908485,1607585308485,1256786,1258029,1244
BTCUSDC,BTC,USDC,198.27000000,1.092,18295.91205221,18159.99000000,18356.42000000,0.01242300,18348.12000000,0.18653800,18354.02000000,0.16000000,18158.15000000,18642.51000000,17641.74000000,2194.41678100,40148856.43106845,1607498921463,1607585321463,14159607,14182606,23000
ETHUSDC,ETH,USDC,16.81000000,3.075,559.30583579,546.28000000,563.44000000,0.81611000,562.95000000,3.55182000,563.28000000,7.20000000,546.63000000,577.82000000,530.50000000,14384.60782000,8045395.09921330,1607498921693,1607585321693,3627198,3633881,6684
XRPUSDC,XRP,USDC,0.02552000,4.662,0.55930369,0.54793000,0.57287000,101.10000000,0.57188000,2589.80000000,0.57278000,5500.00000000,0.54735000,0.60432000,0.50335000,4795450.60000000,2682113.23750300,1607498921929,1607585321929,1230388,1234251,3864
EOSUSDC,EOS,USDC,0.01570000,0.568,2.78143271,2.76840000,2.78000000,179.82000000,2.78010000,179.81000000,2.78320000,269.68000000,2.76430000,2.83440000,2.66220000,141272.04000000,392938.67315100,1607498919953,1607585319953,741630,742688,1059
XLMUSDC,XLM,USDC,0.00000000,0.000,0.04970000,0.04970000,0.04970000,1915.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04970000,0.04970000,0.04970000,1915.30000000,95.19041000,1604223738964,1604310138964,279620,279620,1
USDCUSDT,USDC,USDT,-0.00040000,-0.040,1.00003247,1.00030000,0.99990000,12.82000000,0.99980000,129288.69000000,0.99990000,228626.02000000,1.00030000,1.00070000,0.99950000,42108105.37000000,42109472.77229300,1607498914055,1607585314055,14689039,14719007,29969
ADATUSD,ADA,TUSD,0.00775000,5.654,0.14126903,0.13766000,0.14482000,76.00000000,0.14551000,14788.50000000,0.14629000,3424.70000000,0.13707000,0.15000000,0.12978000,602850.80000000,85164.14989900,1607498911216,1607585311216,537306,537728,423
TRXTUSD,TRX,TUSD,0.00048000,1.717,0.02834443,0.02801000,0.02843000,2153.10000000,0.02837000,18008.50000000,0.02849000,52596.10000000,0.02795000,0.02885000,0.02700000,2840379.00000000,80508.91292800,1607498915166,1607585315166,2233729,2236309,2581
NEOTUSD,NEO,TUSD,0.00000000,0.000,11.81800000,11.81800000,11.81800000,1.94700000,0.00000000,0.00000000,0.00000000,0.00000000,11.81800000,11.81800000,11.81800000,1.94700000,23.00964600,1604223738964,1604310138964,351260,351260,1
TRXXRP,TRX,XRP,-0.00111000,-2.179,0.05134602,0.05104000,0.04982000,1314.00000000,0.04960000,12626.00000000,0.04982000,30209.90000000,0.05093000,0.05359000,0.04770000,26530793.30000000,1362250.63212500,1607498922052,1607585322052,4335177,4341804,6628
XZCXRP,XZC,XRP,0.00000000,0.000,20.79200000,20.79200000,20.79200000,0.58000000,0.00000000,0.00000000,0.00000000,0.00000000,20.79200000,20.79200000,20.79200000,0.58000000,12.05936000,1604223738964,1604310138964,352538,352538,1
PAXTUSD,PAX,TUSD,0.00000000,0.000,0.99950000,0.99950000,0.99950000,132.86000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99950000,0.99950000,0.99950000,132.86000000,132.79357000,1604223738964,1604310138964,412850,412850,1
USDCTUSD,USDC,TUSD,0.00000000,0.000,1.00000000,1.00000000,1.00000000,650.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,650.00000000,650.00000000,1604223738964,1604310138964,335800,335800,1
USDCPAX,USDC,PAX,0.00000000,0.000,1.00020000,1.00020000,1.00020000,11.25000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00020000,1.00020000,1.00020000,11.25000000,11.25225000,1604223738964,1604310138964,618803,618803,1
LINKUSDT,LINK,USDT,0.30080000,2.514,12.26649371,11.96710000,12.26410000,2.36000000,12.26410000,149.85000000,12.26590000,122.32000000,11.96330000,12.82900000,11.57260000,5552598.52000000,68110914.80849800,1607498922358,1607585322358,57963532,58103529,139998
LINKTUSD,LINK,TUSD,0.41400000,3.507,12.21545049,11.98490000,12.21810000,10.60000000,12.25380000,10.60000000,12.30200000,40.75000000,11.80410000,12.81420000,11.61790000,7932.64000000,96900.77118300,1607498920866,1607585320866,684417,684718,302
LINKPAX,LINK,PAX,0.00000000,0.000,3.98340000,3.98340000,3.98340000,17.32000000,0.00000000,0.00000000,0.00000000,0.00000000,3.98340000,3.98340000,3.98340000,17.32000000,68.99248800,1604223738964,1604310138964,123063,123063,1
LINKUSDC,LINK,USDC,0.32460000,2.717,12.28090757,11.95330000,12.27340000,300.00000000,12.25890000,50.00000000,12.27690000,141.31000000,11.94880000,12.80780000,11.56920000,73521.56000000,902911.48274200,1607498919761,1607585319761,981103,983068,1966
WAVESUSDT,WAVES,USDT,0.70650000,9.113,8.28675538,7.75300000,8.45950000,6.88000000,8.45950000,140.02000000,8.46640000,9.37000000,7.75300000,8.93260000,7.22960000,2949669.28000000,24443187.76797900,1607498922414,1607585322414,10191824,10261081,69258
WAVESTUSD,WAVES,TUSD,0.00000000,0.000,1.07200000,1.07200000,1.07200000,1.64000000,0.00000000,0.00000000,0.00000000,0.00000000,1.07200000,1.07200000,1.07200000,1.64000000,1.75808000,1604223738964,1604310138964,230712,230712,1
WAVESPAX,WAVES,PAX,0.00000000,0.000,0.80290000,0.80290000,0.80290000,14.18000000,0.00000000,0.00000000,0.00000000,0.00000000,0.80290000,0.80290000,0.80290000,14.18000000,11.38512200,1604223738964,1604310138964,23123,23123,1
WAVESUSDC,WAVES,USDC,0.00000000,0.000,1.20360000,1.20360000,1.20360000,20.06000000,0.00000000,0.00000000,0.00000000,0.00000000,1.20360000,1.20360000,1.20360000,20.06000000,24.14421600,1604223738964,1604310138964,83091,83091,1
LTCTUSD,LTC,TUSD,-0.59000000,-0.778,76.07958686,75.64000000,75.20000000,1.54431000,75.58000000,19.68973000,75.69000000,19.98612000,75.79000000,77.83000000,72.12000000,1198.29002000,91165.40966340,1607498918912,1607585318912,854694,854910,217
LTCPAX,LTC,PAX,1.36000000,1.813,75.76794108,76.00000000,76.36000000,1.03930000,75.18000000,20.05586000,75.98000000,6.60807000,75.00000000,77.89000000,73.00000000,145.88101000,11053.10377100,1607498885006,1607585285006,457744,457774,31
LTCUSDC,LTC,USDC,-0.16000000,-0.211,76.20925995,75.95000000,75.69000000,13.69808000,75.58000000,52.77583000,75.70000000,19.86656000,75.85000000,78.12000000,72.10000000,17165.13242000,1308142.03859860,1607498921682,1607585321682,912494,915391,2898
TRXPAX,TRX,PAX,0.00050000,1.790,0.02829190,0.02796000,0.02844000,567.30000000,0.02837000,52729.90000000,0.02862000,17583.90000000,0.02794000,0.02886000,0.02692000,2034859.80000000,57570.05402300,1607498909349,1607585309349,1903228,1905791,2564
TRXUSDC,TRX,USDC,0.00047000,1.681,0.02814476,0.02799000,0.02843000,45000.00000000,0.02841000,52497.30000000,0.02845000,97745.00000000,0.02796000,0.02886000,0.02700000,22553772.40000000,634770.52799900,1607498920674,1607585320674,2099078,2100084,1007
BTTBTC,BTT,BTC,0.00000000,0.000,0.00000005,0.00000005,0.00000005,100000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000005,0.00000005,0.00000005,100000.00000000,0.00500000,1604223738964,1604310138964,1627995,1627995,1
BTTBNB,BTT,BNB,-0.00000008,-0.702,0.00001149,0.00001139,0.00001132,15309.00000000,0.00001131,102314.00000000,0.00001133,96035.00000000,0.00001140,0.00001163,0.00001124,614096372.00000000,7055.57134303,1607498916170,1607585316170,7312965,7318257,5293
BTTUSDT,BTT,USDT,0.00000090,0.286,0.00032012,0.00031470,0.00031530,4013029.00000000,0.00031510,3378958.00000000,0.00031540,512349.00000000,0.00031440,0.00032810,0.00030700,10597338759.00000000,3392406.78237480,1607498920916,1607585320916,17843717,17856746,13030
BNBUSDS,BNB,USDS,0.00000000,0.000,22.27880000,22.27880000,22.27880000,18.00000000,0.00000000,0.00000000,0.00000000,0.00000000,22.27880000,22.27880000,22.27880000,18.00000000,401.01840000,1604223738964,1604310138964,48318,48318,1
BTCUSDS,BTC,USDS,0.00000000,0.000,9604.59000000,9604.59000000,9604.59000000,0.00130800,0.00000000,0.00000000,0.00000000,0.00000000,9604.59000000,9604.59000000,9604.59000000,0.00130800,12.56280372,1604223738964,1604310138964,224271,224271,1
USDSUSDT,USDS,USDT,0.00000000,0.000,0.99680000,0.99680000,0.99680000,10.11000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99680000,0.99680000,0.99680000,10.11000000,10.07764800,1604223738964,1604310138964,243846,243846,1
USDSPAX,USDS,PAX,0.00000000,0.000,1.00020000,1.00020000,1.00020000,19.79000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00020000,1.00020000,1.00020000,19.79000000,19.79395800,1604223738964,1604310138964,75624,75624,1
USDSTUSD,USDS,TUSD,0.00000000,0.000,1.00000000,1.00000000,1.00000000,19.76000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,19.76000000,19.76000000,1604223738964,1604310138964,73054,73054,1
USDSUSDC,USDS,USDC,0.00000000,0.000,1.00000000,1.00000000,1.00000000,9.47000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,9.47000000,9.47000000,1604223738964,1604310138964,62462,62462,1
BTTPAX,BTT,PAX,0.00000000,0.000,0.00038660,0.00038660,0.00038660,31254.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00038660,0.00038660,0.00038660,31254.00000000,12.08279640,1604223738964,1604310138964,609078,609078,1
BTTTUSD,BTT,TUSD,-0.00000120,-0.381,0.00032017,0.00031480,0.00031360,53136.00000000,0.00031360,4818205.00000000,0.00031680,101298.00000000,0.00031480,0.00032930,0.00030740,155880250.00000000,49907.61124890,1607498915100,1607585315100,1218992,1221481,2490
BTTUSDC,BTT,USDC,0.00000100,0.318,0.00032072,0.00031410,0.00031520,133301.00000000,0.00031290,1399468.00000000,0.00031750,294390.00000000,0.00031420,0.00032870,0.00030610,165665533.00000000,53132.91717250,1607498910521,1607585310521,1200622,1203464,2843
ONGBNB,ONG,BNB,0.00000000,0.000,0.00545000,0.00545000,0.00545000,48.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00545000,0.00545000,0.00545000,48.90000000,0.26650500,1604223738964,1604310138964,157680,157680,1
ONGBTC,ONG,BTC,-0.00000013,-1.222,0.00001062,0.00001063,0.00001051,253.00000000,0.00001052,10.00000000,0.00001056,191.00000000,0.00001064,0.00001119,0.00001013,3240629.00000000,34.41324788,1607498922336,1607585322336,4771458,4776444,4987
ONGUSDT,ONG,USDT,0.00110000,0.570,0.19389209,0.19250000,0.19400000,1408.55000000,0.19330000,296.70000000,0.19400000,7776.73000000,0.19290000,0.20710000,0.17680000,4306619.50000000,835019.45954800,1607498922423,1607585322423,3005043,3012500,7458
HOTBNB,HOT,BNB,0.00000002,0.102,0.00001942,0.00001961,0.00001957,247752.00000000,0.00001957,7741.00000000,0.00001969,1209725.00000000,0.00001955,0.00001976,0.00001882,46081918.00000000,894.90493019,1607498916446,1607585316446,787805,788375,571
HOTUSDT,HOT,USDT,0.00000370,0.684,0.00054100,0.00054070,0.00054500,44645.00000000,0.00054420,88761.00000000,0.00054500,1366.00000000,0.00054130,0.00056040,0.00051130,1142172970.00000000,617913.48289290,1607498724646,1607585124646,3077348,3083144,5797
ZILUSDT,ZIL,USDT,-0.00119000,-3.824,0.03081364,0.03112000,0.02993000,3022.10000000,0.02992000,27177.50000000,0.02995000,47874.70000000,0.03112000,0.03249000,0.02850000,361386879.20000000,11135646.90907400,1607498916780,1607585316780,8728036,8770027,41992
ZRXBNB,ZRX,BNB,-0.00012000,-0.887,0.01342981,0.01365000,0.01341000,459.80000000,0.01331000,9521.70000000,0.01341000,6277.90000000,0.01353000,0.01362000,0.01322000,21329.60000000,286.45254700,1607498914514,1607585314514,396153,396354,202
ZRXUSDT,ZRX,USDT,-0.00350000,-0.932,0.37319023,0.37540000,0.37200000,40.20000000,0.37170000,3399.80000000,0.37210000,29.59000000,0.37550000,0.38410000,0.35640000,3283367.88000000,1225320.82651100,1607498913946,1607585313946,5611763,5619084,7322
FETBNB,FET,BNB,-0.00003600,-2.105,0.00170179,0.00170600,0.00167400,5338.00000000,0.00167700,1466.00000000,0.00168400,3.00000000,0.00171000,0.00182000,0.00164100,1565382.00000000,2663.95631800,1607498629605,1607585029605,1579229,1579965,737
FETBTC,FET,BTC,-0.00000005,-1.916,0.00000258,0.00000261,0.00000256,45216.00000000,0.00000255,9560.00000000,0.00000256,92043.00000000,0.00000261,0.00000264,0.00000249,11987529.00000000,30.92469118,1607498921688,1607585321688,11470083,11473699,3617
FETUSDT,FET,USDT,-0.00023000,-0.487,0.04722725,0.04726000,0.04697000,301.00000000,0.04694000,223.70000000,0.04696000,5878.90000000,0.04720000,0.04893000,0.04442000,25669393.90000000,1212294.96037100,1607498916780,1607585316780,8385284,8392595,7312
BATUSDT,BAT,USDT,-0.00200000,-0.920,0.21563889,0.21750000,0.21540000,3615.27000000,0.21540000,3782.08000000,0.21560000,10219.65000000,0.21740000,0.22090000,0.20610000,17783925.82000000,3834906.02602800,1607498921959,1607585321959,8364354,8378197,13844
XMRBNB,XMR,BNB,-0.01400000,-0.294,4.73915043,4.74200000,4.75000000,0.05600000,4.73600000,0.71100000,4.75000000,9.75900000,4.76400000,4.83800000,4.66000000,693.28100000,3285.56295100,1607498903327,1607585303327,1246205,1247421,1217
XMRUSDT,XMR,USDT,0.68000000,0.518,131.68083440,131.33000000,131.98000000,32.62811000,131.96000000,3.92383000,132.02000000,0.64275000,131.30000000,134.05000000,127.00000000,88249.26140000,11620736.37622180,1607498922168,1607585322168,10875233,10909434,34202
ZECBNB,ZEC,BNB,-0.10000000,-3.945,2.45532658,2.53800000,2.43500000,0.40900000,2.43200000,0.49500000,2.43800000,11.28100000,2.53500000,2.54700000,2.41300000,507.29500000,1245.57489800,1607498843251,1607585243251,516045,516574,530
ZECUSDT,ZEC,USDT,-2.38000000,-3.387,68.45638986,70.30000000,67.88000000,5.97300000,67.84000000,3.89569000,67.86000000,3.00000000,70.26000000,70.36000000,65.50000000,210565.21588000,14414534.50996050,1607498922066,1607585322066,16662689,16705548,42860
